           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]      Area [mm^2]
       -9.1849346       -5.2336448       -28.028818        2.2447011       -1.0704737     -0.010729909        1.0943174         7.197227        7.8963265        1.7118624
       -11.766517        -6.690649        -26.72008        4.8630257       -7.9924402      -0.56545138       0.99771667        9.6305189         14.54487        2.2514218
        -10.26204       -5.3535369        -27.62804        2.9339759       -2.7916133      -0.28223109        1.4388974        8.3770227        10.145491        2.2511395
       -12.431129       -5.3556279        -26.72008        4.8892837       -5.3775854       -1.2902173        1.0959318        9.3333206         15.07034        2.2514207
        -10.78869       -4.1921358        -27.62804        1.9217753       -3.0359192      -0.66596353        1.4599693        7.8755012        10.069231        2.2511384
       -12.944843       -3.9555964        -26.72008        4.2999454       -3.8308964       -1.7574871       0.75446045        9.4591799        16.323389        2.2514215
       -11.184379       -2.9798478        -27.62804        1.2889946       -2.8378592       -1.0253617       0.99524373        7.8178878        10.819979        2.2511395
       -13.301425       -2.5075494        -26.72008        3.3322811       -3.4061289         -1.51002       0.66082674        9.8344851        17.670656        2.2514212
       -11.444305       -1.7313885        -27.62804       0.98434401       -2.3855724      -0.97078663       0.53816074        7.9446316        11.701731        2.2511392
       -13.496545       -1.0290641        -26.72008        2.8559883       -2.9121346      -0.77392673       0.48819944        9.6958113        18.145725        2.2514208
       -11.565313      -0.46191251        -27.62804       0.70255131       -1.9373913      -0.37913477       0.11834242        7.6876125        11.848465        2.2511388
       -13.527836       0.46191251        -26.72008        2.3654058       -3.1786876       0.37911263      -0.11835379        9.5224323        18.009029         2.251421
       -11.545933       0.81317043        -27.62804       0.81594515        -1.905411       0.50974005      -0.26606086        7.8104692        11.985342        2.2511391
       -13.394917        1.9472822        -26.72008        3.0243979       -3.3922806        1.2349293      -0.76032221        9.8299618        17.862104        2.2514209
       -11.386402        2.0783826        -27.62804        1.0583844       -2.4175348        1.0363063      -0.67309117        8.0170479        11.757195        2.2511391
       -13.099402        3.4090146        -26.72008        3.5629144       -3.8264244        1.4990352      -0.98299921        9.6353016        16.733429        2.2514216
       -11.088655        3.3183661        -27.62804        1.4775189       -2.6853848       0.86796844         -1.13958        7.8207521        10.767536        2.2511392
       -12.644878         4.829366        -26.72008        4.7442408       -4.1814003        1.5554476       -1.0748695        9.5139046        15.625072        2.2514206
       -10.656307        4.5180691        -27.62804        2.2262933       -2.7635145       0.58864057       -1.4606568        7.8608785        9.9943991        2.2511386
